"daysIn","gamesIn","rollingSum","runID","natPos","Season","endDate","ppg"
350,38,63,"Huddersfield Town-1926",2,1926,1927-04-16,1.61904761904762
353,39,66,"Huddersfield Town-1926",2,1926,1927-04-19,1.61904761904762
357,40,67,"Huddersfield Town-1926",2,1926,1927-04-23,1.61904761904762
364,41,67,"Huddersfield Town-1926",2,1926,1927-04-30,1.61904761904762
371,42,68,"Huddersfield Town-1926",2,1926,1927-05-07,1.61904761904762
0,0,0,"Ipswich Town-1962",1,1961,1962-04-28,1.11904761904762
112,1,1,"Ipswich Town-1962",11,1962,1962-08-18,1.11904761904762
114,2,1,"Ipswich Town-1962",13,1962,1962-08-20,1.11904761904762
119,3,1,"Ipswich Town-1962",17,1962,1962-08-25,1.11904761904762
122,4,4,"Ipswich Town-1962",11,1962,1962-08-28,1.11904761904762
126,5,5,"Ipswich Town-1962",15,1962,1962-09-01,1.11904761904762
130,6,5,"Ipswich Town-1962",16,1962,1962-09-05,1.11904761904762
133,7,8,"Ipswich Town-1962",10,1962,1962-09-08,1.11904761904762
136,8,9,"Ipswich Town-1962",9,1962,1962-09-11,1.11904761904762
140,9,10,"Ipswich Town-1962",10,1962,1962-09-15,1.11904761904762
147,10,10,"Ipswich Town-1962",13,1962,1962-09-22,1.11904761904762
154,11,10,"Ipswich Town-1962",15,1962,1962-09-29,1.11904761904762
161,12,10,"Ipswich Town-1962",17,1962,1962-10-06,1.11904761904762
168,13,11,"Ipswich Town-1962",18,1962,1962-10-13,1.11904761904762
175,14,12,"Ipswich Town-1962",16,1962,1962-10-20,1.11904761904762
182,15,12,"Ipswich Town-1962",19,1962,1962-10-27,1.11904761904762
189,16,12,"Ipswich Town-1962",21,1962,1962-11-03,1.11904761904762
196,17,15,"Ipswich Town-1962",20,1962,1962-11-10,1.11904761904762
203,18,15,"Ipswich Town-1962",21,1962,1962-11-17,1.11904761904762
210,19,15,"Ipswich Town-1962",21,1962,1962-11-24,1.11904761904762
217,20,18,"Ipswich Town-1962",20,1962,1962-12-01,1.11904761904762
224,21,18,"Ipswich Town-1962",20,1962,1962-12-08,1.11904761904762
231,22,21,"Ipswich Town-1962",20,1962,1962-12-15,1.11904761904762
237,23,24,"Ipswich Town-1962",18,1962,1962-12-21,1.11904761904762
242,24,24,"Ipswich Town-1962",19,1962,1962-12-26,1.11904761904762
301,25,24,"Ipswich Town-1962",20,1962,1963-02-23,1.11904761904762
308,26,24,"Ipswich Town-1962",21,1962,1963-03-02,1.11904761904762
311,27,25,"Ipswich Town-1962",21,1962,1963-03-05,1.11904761904762
315,28,25,"Ipswich Town-1962",21,1962,1963-03-09,1.11904761904762
322,29,25,"Ipswich Town-1962",21,1962,1963-03-16,1.11904761904762
325,30,25,"Ipswich Town-1962",21,1962,1963-03-19,1.11904761904762
329,31,28,"Ipswich Town-1962",20,1962,1963-03-23,1.11904761904762
336,32,29,"Ipswich Town-1962",19,1962,1963-03-30,1.11904761904762
343,33,32,"Ipswich Town-1962",18,1962,1963-04-06,1.11904761904762
349,34,35,"Ipswich Town-1962",18,1962,1963-04-12,1.11904761904762
350,35,36,"Ipswich Town-1962",18,1962,1963-04-13,1.11904761904762
352,36,36,"Ipswich Town-1962",18,1962,1963-04-15,1.11904761904762
357,37,39,"Ipswich Town-1962",18,1962,1963-04-20,1.11904761904762
364,38,42,"Ipswich Town-1962",18,1962,1963-04-27,1.11904761904762
371,39,43,"Ipswich Town-1962",16,1962,1963-05-04,1.11904761904762
377,40,43,"Ipswich Town-1962",17,1962,1963-05-10,1.11904761904762
384,41,46,"Ipswich Town-1962",18,1962,1963-05-17,1.11904761904762
388,42,47,"Ipswich Town-1962",17,1962,1963-05-21,1.11904761904762
0,0,0,"Leeds United-1969",1,1968,1969-04-30,1.85714285714286
101,1,3,"Leeds United-1969",3,1969,1969-08-09,1.85714285714286
105,2,4,"Leeds United-1969",7,1969,1969-08-13,1.85714285714286
108,3,7,"Leeds United-1969",4,1969,1969-08-16,1.85714285714286
111,4,8,"Leeds United-1969",3,1969,1969-08-19,1.85714285714286
115,5,9,"Leeds United-1969",5,1969,1969-08-23,1.85714285714286
118,6,10,"Leeds United-1969",4,1969,1969-08-26,1.85714285714286
122,7,10,"Leeds United-1969",8,1969,1969-08-30,1.85714285714286
129,8,11,"Leeds United-1969",7,1969,1969-09-06,1.85714285714286
136,9,14,"Leeds United-1969",5,1969,1969-09-13,1.85714285714286
143,10,17,"Leeds United-1969",5,1969,1969-09-20,1.85714285714286
150,11,20,"Leeds United-1969",4,1969,1969-09-27,1.85714285714286
157,12,23,"Leeds United-1969",4,1969,1969-10-04,1.85714285714286
164,13,24,"Leeds United-1969",4,1969,1969-10-11,1.85714285714286
171,14,25,"Leeds United-1969",5,1969,1969-10-18,1.85714285714286
178,15,28,"Leeds United-1969",4,1969,1969-10-25,1.85714285714286
182,16,31,"Leeds United-1969",3,1969,1969-10-29,1.85714285714286
185,17,32,"Leeds United-1969",2,1969,1969-11-01,1.85714285714286
192,18,35,"Leeds United-1969",2,1969,1969-11-08,1.85714285714286
199,19,36,"Leeds United-1969",2,1969,1969-11-15,1.85714285714286
203,20,39,"Leeds United-1969",2,1969,1969-11-19,1.85714285714286
206,21,40,"Leeds United-1969",2,1969,1969-11-22,1.85714285714286
213,22,43,"Leeds United-1969",2,1969,1969-11-29,1.85714285714286
220,23,46,"Leeds United-1969",2,1969,1969-12-06,1.85714285714286
227,24,49,"Leeds United-1969",2,1969,1969-12-13,1.85714285714286
231,25,52,"Leeds United-1969",1,1969,1969-12-17,1.85714285714286
240,26,52,"Leeds United-1969",2,1969,1969-12-26,1.85714285714286
241,27,55,"Leeds United-1969",2,1969,1969-12-27,1.85714285714286
255,28,58,"Leeds United-1969",2,1969,1970-01-10,1.85714285714286
262,29,61,"Leeds United-1969",1,1969,1970-01-17,1.85714285714286
271,30,62,"Leeds United-1969",1,1969,1970-01-26,1.85714285714286
276,31,63,"Leeds United-1969",1,1969,1970-01-31,1.85714285714286
286,32,66,"Leeds United-1969",1,1969,1970-02-10,1.85714285714286
290,33,67,"Leeds United-1969",1,1969,1970-02-14,1.85714285714286
304,34,70,"Leeds United-1969",1,1969,1970-02-28,1.85714285714286
311,35,71,"Leeds United-1969",1,1969,1970-03-07,1.85714285714286
325,36,74,"Leeds United-1969",2,1969,1970-03-21,1.85714285714286
332,37,74,"Leeds United-1969",2,1969,1970-03-28,1.85714285714286
334,38,74,"Leeds United-1969",2,1969,1970-03-30,1.85714285714286
337,39,75,"Leeds United-1969",2,1969,1970-04-02,1.85714285714286
339,40,78,"Leeds United-1969",2,1969,1970-04-04,1.85714285714286
353,41,78,"Leeds United-1969",2,1969,1970-04-18,1.85714285714286
356,42,78,"Leeds United-1969",2,1969,1970-04-21,1.85714285714286
0,0,0,"Leeds United-1974",1,1973,1974-04-27,1.45238095238095
112,1,0,"Leeds United-1974",21,1974,1974-08-17,1.45238095238095
116,2,0,"Leeds United-1974",22,1974,1974-08-21,1.45238095238095
119,3,3,"Leeds United-1974",16,1974,1974-08-24,1.45238095238095
122,4,4,"Leeds United-1974",17,1974,1974-08-27,1.45238095238095
126,5,4,"Leeds United-1974",19,1974,1974-08-31,1.45238095238095
133,6,5,"Leeds United-1974",19,1974,1974-09-07,1.45238095238095
140,7,5,"Leeds United-1974",19,1974,1974-09-14,1.45238095238095
147,8,8,"Leeds United-1974",16,1974,1974-09-21,1.45238095238095
154,9,8,"Leeds United-1974",19,1974,1974-09-28,1.45238095238095
161,10,11,"Leeds United-1974",15,1974,1974-10-05,1.45238095238095
168,11,12,"Leeds United-1974",17,1974,1974-10-12,1.45238095238095
171,12,12,"Leeds United-1974",17,1974,1974-10-15,1.45238095238095
175,13,15,"Leeds United-1974",16,1974,1974-10-19,1.45238095238095
182,14,15,"Leeds United-1974",18,1974,1974-10-26,1.45238095238095
189,15,15,"Leeds United-1974",19,1974,1974-11-02,1.45238095238095
196,16,18,"Leeds United-1974",16,1974,1974-11-09,1.45238095238095
203,17,19,"Leeds United-1974",17,1974,1974-11-16,1.45238095238095
210,18,22,"Leeds United-1974",16,1974,1974-11-23,1.45238095238095
217,19,25,"Leeds United-1974",13,1974,1974-11-30,1.45238095238095
221,20,28,"Leeds United-1974",11,1974,1974-12-04,1.45238095238095
224,21,28,"Leeds United-1974",12,1974,1974-12-07,1.45238095238095
231,22,31,"Leeds United-1974",10,1974,1974-12-14,1.45238095238095
238,23,31,"Leeds United-1974",13,1974,1974-12-21,1.45238095238095
243,24,32,"Leeds United-1974",12,1974,1974-12-26,1.45238095238095
245,25,35,"Leeds United-1974",11,1974,1974-12-28,1.45238095238095
259,26,38,"Leeds United-1974",10,1974,1975-01-11,1.45238095238095
266,27,41,"Leeds United-1974",9,1974,1975-01-18,1.45238095238095
280,28,42,"Leeds United-1974",10,1974,1975-02-01,1.45238095238095
287,29,43,"Leeds United-1974",10,1974,1975-02-08,1.45238095238095
301,30,46,"Leeds United-1974",8,1974,1975-02-22,1.45238095238095
304,31,49,"Leeds United-1974",5,1974,1975-02-25,1.45238095238095
308,32,50,"Leeds United-1974",5,1974,1975-03-01,1.45238095238095
322,33,51,"Leeds United-1974",7,1974,1975-03-15,1.45238095238095
329,34,51,"Leeds United-1974",11,1974,1975-03-22,1.45238095238095
336,35,52,"Leeds United-1974",10,1974,1975-03-29,1.45238095238095
338,36,53,"Leeds United-1974",10,1974,1975-03-31,1.45238095238095
339,37,54,"Leeds United-1974",9,1974,1975-04-01,1.45238095238095
343,38,54,"Leeds United-1974",10,1974,1975-04-05,1.45238095238095
350,39,57,"Leeds United-1974",9,1974,1975-04-12,1.45238095238095
357,40,60,"Leeds United-1974",8,1974,1975-04-19,1.45238095238095
364,41,61,"Leeds United-1974",9,1974,1975-04-26,1.45238095238095
366,42,61,"Leeds United-1974",9,1974,1975-04-28,1.45238095238095
0,0,0,"Leeds United-1992",1,1991,1992-05-02,1.21428571428571
105,1,3,"Leeds United-1992",3,1992,1992-08-15,1.21428571428571
109,2,4,"Leeds United-1992",8,1992,1992-08-19,1.21428571428571
112,3,4,"Leeds United-1992",10,1992,1992-08-22,1.21428571428571
115,4,7,"Leeds United-1992",3,1992,1992-08-25,1.21428571428571
119,5,8,"Leeds United-1992",7,1992,1992-08-29,1.21428571428571
122,6,9,"Leeds United-1992",5,1992,1992-09-01,1.21428571428571
127,7,9,"Leeds United-1992",13,1992,1992-09-06,1.21428571428571
134,8,10,"Leeds United-1992",10,1992,1992-09-13,1.21428571428571
140,9,11,"Leeds United-1992",11,1992,1992-09-19,1.21428571428571
147,10,14,"Leeds United-1992",8,1992,1992-09-26,1.21428571428571
154,11,14,"Leeds United-1992",10,1992,1992-10-03,1.21428571428571
168,12,17,"Leeds United-1992",8,1992,1992-10-17,1.21428571428571
175,13,17,"Leeds United-1992",10,1992,1992-10-24,1.21428571428571
182,14,18,"Leeds United-1992",12,1992,1992-10-31,1.21428571428571
189,15,18,"Leeds United-1992",13,1992,1992-11-07,1.21428571428571
203,16,21,"Leeds United-1992",12,1992,1992-11-21,1.21428571428571
211,17,21,"Leeds United-1992",13,1992,1992-11-29,1.21428571428571
217,18,21,"Leeds United-1992",15,1992,1992-12-05,1.21428571428571
224,19,24,"Leeds United-1992",14,1992,1992-12-12,1.21428571428571
232,20,24,"Leeds United-1992",14,1992,1992-12-20,1.21428571428571
238,21,24,"Leeds United-1992",16,1992,1992-12-26,1.21428571428571
240,22,25,"Leeds United-1992",16,1992,1992-12-28,1.21428571428571
252,23,28,"Leeds United-1992",13,1992,1993-01-09,1.21428571428571
259,24,28,"Leeds United-1992",15,1992,1993-01-16,1.21428571428571
273,25,31,"Leeds United-1992",14,1992,1993-01-30,1.21428571428571
280,26,31,"Leeds United-1992",15,1992,1993-02-06,1.21428571428571
282,27,32,"Leeds United-1992",14,1992,1993-02-08,1.21428571428571
287,28,35,"Leeds United-1992",14,1992,1993-02-13,1.21428571428571
294,29,35,"Leeds United-1992",16,1992,1993-02-20,1.21428571428571
298,30,36,"Leeds United-1992",15,1992,1993-02-24,1.21428571428571
301,31,39,"Leeds United-1992",13,1992,1993-02-27,1.21428571428571
315,32,42,"Leeds United-1992",16,1992,1993-03-13,1.21428571428571
323,33,43,"Leeds United-1992",16,1992,1993-03-21,1.21428571428571
326,34,44,"Leeds United-1992",17,1992,1993-03-24,1.21428571428571
339,35,44,"Leeds United-1992",17,1992,1993-04-06,1.21428571428571
343,36,47,"Leeds United-1992",16,1992,1993-04-10,1.21428571428571
347,37,47,"Leeds United-1992",16,1992,1993-04-14,1.21428571428571
350,38,48,"Leeds United-1992",16,1992,1993-04-17,1.21428571428571
354,39,48,"Leeds United-1992",17,1992,1993-04-21,1.21428571428571
364,40,49,"Leeds United-1992",16,1992,1993-05-01,1.21428571428571
367,41,50,"Leeds United-1992",15,1992,1993-05-04,1.21428571428571
371,42,51,"Leeds United-1992",17,1992,1993-05-08,1.21428571428571
0,0,0,"Liverpool-1901",1,1900,1901-04-29,1.23529411764706
126,1,1,"Liverpool-1901",6,1901,1901-09-02,1.23529411764706
131,2,1,"Liverpool-1901",13,1901,1901-09-07,1.23529411764706
138,3,2,"Liverpool-1901",13,1901,1901-09-14,1.23529411764706
145,4,3,"Liverpool-1901",14,1901,1901-09-21,1.23529411764706
152,5,6,"Liverpool-1901",7,1901,1901-09-28,1.23529411764706
159,6,7,"Liverpool-1901",8,1901,1901-10-05,1.23529411764706
166,7,7,"Liverpool-1901",13,1901,1901-10-12,1.23529411764706
173,8,8,"Liverpool-1901",12,1901,1901-10-19,1.23529411764706
180,9,9,"Liverpool-1901",11,1901,1901-10-26,1.23529411764706
187,10,12,"Liverpool-1901",8,1901,1901-11-02,1.23529411764706
194,11,15,"Liverpool-1901",7,1901,1901-11-09,1.23529411764706
208,12,15,"Liverpool-1901",12,1901,1901-11-23,1.23529411764706
215,13,18,"Liverpool-1901",9,1901,1901-11-30,1.23529411764706
222,14,18,"Liverpool-1901",12,1901,1901-12-07,1.23529411764706
229,15,18,"Liverpool-1901",13,1901,1901-12-14,1.23529411764706
241,16,18,"Liverpool-1901",13,1901,1901-12-26,1.23529411764706
243,17,21,"Liverpool-1901",13,1901,1901-12-28,1.23529411764706
250,18,24,"Liverpool-1901",12,1901,1902-01-04,1.23529411764706
257,19,24,"Liverpool-1901",14,1901,1902-01-11,1.23529411764706
278,20,25,"Liverpool-1901",14,1901,1902-02-01,1.23529411764706
292,21,25,"Liverpool-1901",15,1901,1902-02-15,1.23529411764706
299,22,25,"Liverpool-1901",16,1901,1902-02-22,1.23529411764706
306,23,28,"Liverpool-1901",14,1901,1902-03-01,1.23529411764706
313,24,28,"Liverpool-1901",16,1901,1902-03-08,1.23529411764706
320,25,29,"Liverpool-1901",15,1901,1902-03-15,1.23529411764706
327,26,29,"Liverpool-1901",15,1901,1902-03-22,1.23529411764706
334,27,32,"Liverpool-1901",15,1901,1902-03-29,1.23529411764706
337,28,33,"Liverpool-1901",15,1901,1902-04-01,1.23529411764706
341,29,36,"Liverpool-1901",14,1901,1902-04-05,1.23529411764706
348,30,37,"Liverpool-1901",15,1901,1902-04-12,1.23529411764706
350,31,37,"Liverpool-1901",16,1901,1902-04-14,1.23529411764706
355,32,40,"Liverpool-1901",16,1901,1902-04-19,1.23529411764706
357,33,41,"Liverpool-1901",14,1901,1902-04-21,1.23529411764706
362,34,42,"Liverpool-1901",11,1901,1902-04-26,1.23529411764706
0,0,0,"Liverpool-1906",1,1905,1906-04-21,1.21052631578947
133,1,3,"Liverpool-1906",6,1906,1906-09-01,1.21052631578947
140,2,4,"Liverpool-1906",10,1906,1906-09-08,1.21052631578947
142,3,5,"Liverpool-1906",7,1906,1906-09-10,1.21052631578947
147,4,5,"Liverpool-1906",10,1906,1906-09-15,1.21052631578947
154,5,5,"Liverpool-1906",12,1906,1906-09-22,1.21052631578947
161,6,5,"Liverpool-1906",14,1906,1906-09-29,1.21052631578947
168,7,5,"Liverpool-1906",17,1906,1906-10-06,1.21052631578947
175,8,5,"Liverpool-1906",18,1906,1906-10-13,1.21052631578947
182,9,8,"Liverpool-1906",17,1906,1906-10-20,1.21052631578947
189,10,11,"Liverpool-1906",12,1906,1906-10-27,1.21052631578947
196,11,14,"Liverpool-1906",11,1906,1906-11-03,1.21052631578947
203,12,17,"Liverpool-1906",10,1906,1906-11-10,1.21052631578947
210,13,17,"Liverpool-1906",10,1906,1906-11-17,1.21052631578947
217,14,20,"Liverpool-1906",9,1906,1906-11-24,1.21052631578947
224,15,23,"Liverpool-1906",8,1906,1906-12-01,1.21052631578947
231,16,23,"Liverpool-1906",9,1906,1906-12-08,1.21052631578947
238,17,26,"Liverpool-1906",7,1906,1906-12-15,1.21052631578947
245,18,26,"Liverpool-1906",11,1906,1906-12-22,1.21052631578947
248,19,27,"Liverpool-1906",10,1906,1906-12-25,1.21052631578947
249,20,27,"Liverpool-1906",11,1906,1906-12-26,1.21052631578947
255,21,27,"Liverpool-1906",12,1906,1907-01-01,1.21052631578947
259,22,27,"Liverpool-1906",14,1906,1907-01-05,1.21052631578947
273,23,28,"Liverpool-1906",14,1906,1907-01-19,1.21052631578947
280,24,31,"Liverpool-1906",13,1906,1907-01-26,1.21052631578947
294,25,34,"Liverpool-1906",12,1906,1907-02-09,1.21052631578947
301,26,37,"Liverpool-1906",11,1906,1907-02-16,1.21052631578947
315,27,37,"Liverpool-1906",13,1906,1907-03-02,1.21052631578947
324,28,38,"Liverpool-1906",11,1906,1907-03-11,1.21052631578947
329,29,38,"Liverpool-1906",13,1906,1907-03-16,1.21052631578947
336,30,41,"Liverpool-1906",12,1906,1907-03-23,1.21052631578947
342,31,42,"Liverpool-1906",12,1906,1907-03-29,1.21052631578947
343,32,42,"Liverpool-1906",12,1906,1907-03-30,1.21052631578947
345,33,42,"Liverpool-1906",12,1906,1907-04-01,1.21052631578947
350,34,45,"Liverpool-1906",12,1906,1907-04-06,1.21052631578947
357,35,45,"Liverpool-1906",13,1906,1907-04-13,1.21052631578947
361,36,45,"Liverpool-1906",14,1906,1907-04-17,1.21052631578947
364,37,45,"Liverpool-1906",15,1906,1907-04-20,1.21052631578947
371,38,46,"Liverpool-1906",15,1906,1907-04-27,1.21052631578947
0,0,0,"Liverpool-1922",1,1921,1922-05-06,2.04761904761905
112,1,3,"Liverpool-1922",2,1922,1922-08-26,2.04761904761905
116,2,3,"Liverpool-1922",5,1922,1922-08-30,2.04761904761905
119,3,3,"Liverpool-1922",8,1922,1922-09-02,2.04761904761905
123,4,6,"Liverpool-1922",9,1922,1922-09-06,2.04761904761905
126,5,9,"Liverpool-1922",5,1922,1922-09-09,2.04761904761905
133,6,12,"Liverpool-1922",1,1922,1922-09-16,2.04761904761905
140,7,15,"Liverpool-1922",1,1922,1922-09-23,2.04761904761905
147,8,15,"Liverpool-1922",1,1922,1922-09-30,2.04761904761905
154,9,18,"Liverpool-1922",1,1922,1922-10-07,2.04761904761905
161,10,21,"Liverpool-1922",1,1922,1922-10-14,2.04761904761905
168,11,24,"Liverpool-1922",1,1922,1922-10-21,2.04761904761905
175,12,24,"Liverpool-1922",1,1922,1922-10-28,2.04761904761905
182,13,27,"Liverpool-1922",1,1922,1922-11-04,2.04761904761905
189,14,28,"Liverpool-1922",1,1922,1922-11-11,2.04761904761905
196,15,31,"Liverpool-1922",1,1922,1922-11-18,2.04761904761905
203,16,34,"Liverpool-1922",1,1922,1922-11-25,2.04761904761905
210,17,34,"Liverpool-1922",1,1922,1922-12-02,2.04761904761905
217,18,37,"Liverpool-1922",1,1922,1922-12-09,2.04761904761905
224,19,40,"Liverpool-1922",1,1922,1922-12-16,2.04761904761905
231,20,43,"Liverpool-1922",1,1922,1922-12-23,2.04761904761905
233,21,46,"Liverpool-1922",1,1922,1922-12-25,2.04761904761905
234,22,49,"Liverpool-1922",1,1922,1922-12-26,2.04761904761905
238,23,50,"Liverpool-1922",1,1922,1922-12-30,2.04761904761905
245,24,53,"Liverpool-1922",1,1922,1923-01-06,2.04761904761905
259,25,56,"Liverpool-1922",1,1922,1923-01-20,2.04761904761905
266,26,59,"Liverpool-1922",1,1922,1923-01-27,2.04761904761905
277,27,62,"Liverpool-1922",1,1922,1923-02-07,2.04761904761905
280,28,63,"Liverpool-1922",1,1922,1923-02-10,2.04761904761905
287,29,66,"Liverpool-1922",1,1922,1923-02-17,2.04761904761905
301,30,69,"Liverpool-1922",1,1922,1923-03-03,2.04761904761905
310,31,69,"Liverpool-1922",1,1922,1923-03-12,2.04761904761905
315,32,69,"Liverpool-1922",1,1922,1923-03-17,2.04761904761905
322,33,72,"Liverpool-1922",1,1922,1923-03-24,2.04761904761905
328,34,75,"Liverpool-1922",1,1922,1923-03-30,2.04761904761905
329,35,78,"Liverpool-1922",1,1922,1923-03-31,2.04761904761905
331,36,78,"Liverpool-1922",1,1922,1923-04-02,2.04761904761905
336,37,79,"Liverpool-1922",1,1922,1923-04-07,2.04761904761905
343,38,80,"Liverpool-1922",1,1922,1923-04-14,2.04761904761905
347,39,81,"Liverpool-1922",1,1922,1923-04-18,2.04761904761905
350,40,82,"Liverpool-1922",1,1922,1923-04-21,2.04761904761905
357,41,83,"Liverpool-1922",1,1922,1923-04-28,2.04761904761905
364,42,86,"Liverpool-1922",1,1922,1923-05-05,2.04761904761905
0,0,0,"Liverpool-1923",1,1922,1923-05-05,1.33333333333333
112,1,0,"Liverpool-1923",18,1923,1923-08-25,1.33333333333333
116,2,3,"Liverpool-1923",7,1923,1923-08-29,1.33333333333333
119,3,4,"Liverpool-1923",7,1923,1923-09-01,1.33333333333333
123,4,4,"Liverpool-1923",12,1923,1923-09-05,1.33333333333333
126,5,7,"Liverpool-1923",8,1923,1923-09-08,1.33333333333333
133,6,10,"Liverpool-1923",9,1923,1923-09-15,1.33333333333333
140,7,10,"Liverpool-1923",11,1923,1923-09-22,1.33333333333333
147,8,13,"Liverpool-1923",9,1923,1923-09-29,1.33333333333333
154,9,13,"Liverpool-1923",11,1923,1923-10-06,1.33333333333333
161,10,13,"Liverpool-1923",15,1923,1923-10-13,1.33333333333333
168,11,16,"Liverpool-1923",12,1923,1923-10-20,1.33333333333333
175,12,19,"Liverpool-1923",11,1923,1923-10-27,1.33333333333333
182,13,20,"Liverpool-1923",12,1923,1923-11-03,1.33333333333333
189,14,20,"Liverpool-1923",14,1923,1923-11-10,1.33333333333333
196,15,21,"Liverpool-1923",13,1923,1923-11-17,1.33333333333333
203,16,21,"Liverpool-1923",14,1923,1923-11-24,1.33333333333333
210,17,22,"Liverpool-1923",14,1923,1923-12-01,1.33333333333333
217,18,22,"Liverpool-1923",15,1923,1923-12-08,1.33333333333333
224,19,22,"Liverpool-1923",16,1923,1923-12-15,1.33333333333333
231,20,22,"Liverpool-1923",16,1923,1923-12-22,1.33333333333333
234,21,22,"Liverpool-1923",16,1923,1923-12-25,1.33333333333333
235,22,22,"Liverpool-1923",18,1923,1923-12-26,1.33333333333333
238,23,25,"Liverpool-1923",17,1923,1923-12-29,1.33333333333333
241,24,28,"Liverpool-1923",15,1923,1924-01-01,1.33333333333333
245,25,28,"Liverpool-1923",16,1923,1924-01-05,1.33333333333333
259,26,31,"Liverpool-1923",14,1923,1924-01-19,1.33333333333333
266,27,32,"Liverpool-1923",15,1923,1924-01-26,1.33333333333333
280,28,35,"Liverpool-1923",14,1923,1924-02-09,1.33333333333333
287,29,36,"Liverpool-1923",14,1923,1924-02-16,1.33333333333333
301,30,36,"Liverpool-1923",16,1923,1924-03-01,1.33333333333333
